,Attraction_Name,Date,X,Y,result
2688,นวแอมเทลแฟชนพทยาไทย,ธ.ค.2016,12.925678,100.881332,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2689,นำตกชนตาเถรBangPhraไทย,ส.ค.2020,,,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
2690,บกซเซนทรลมารนาพทยาไทย,ต.ค.2018,,,"('neu', {'pos': 0.099407482750203, 'neu': 0.5001043502399676, 'neg': 0.2997578579405009})"
2691,บกซเซนทรลมารนาพทยาไทย,ก.ย.2019,,,"('neu', {'pos': 0.035626342507114814, 'neu': 0.530389508149906, 'neg': 0.23032095995275745})"
2692,บกซเซนทรลมารนาพทยาไทย,ส.ค.2019,,,"('neu', {'pos': 0.05313806588520448, 'neu': 0.5202876056962144, 'neg': 0.21415034668969504})"
2693,บกซเซนทรลมารนาพทยาไทย,พ.ค.2019,,,"('neg', {'pos': 0.4182954983516622, 'neu': 0.027809715777938688, 'neg': 0.7090751220455902})"
2694,บกซเซนทรลมารนาพทยาไทย,เม.ย.2019,,,"('neg', {'pos': 0.048163793041960924, 'neu': 0.494573696013595, 'neg': 0.6114029438594986})"
2695,บกซเซนทรลมารนาพทยาไทย,ก.พ.2019,,,"('neu', {'pos': 0.12255588977489978, 'neu': 0.4331405636756595, 'neg': 0.1717245875642511})"
2696,บกซเซนทรลมารนาพทยาไทย,ต.ค.2018,,,"('neu', {'pos': 0.42140522472917497, 'neu': 0.6607674386277809, 'neg': 0.034293724840679586})"
2697,บกซเซนทรลมารนาพทยาไทย,มี.ค.2018,,,"('neu', {'pos': 0.08772433403293886, 'neu': 0.7919230620292135, 'neg': 0.10209470083840741})"
2698,บกซเอกซตราNongPrueไทย,ก.ค.2020,12.89677,100.909683,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
2699,บกซเอกซตราNongPrueไทย,ก.พ.2020,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2700,บกซเอกซตราNongPrueไทย,ม.ค.2020,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2701,บกซเอกซตราNongPrueไทย,ธ.ค.2019,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2702,บกซเอกซตราNongPrueไทย,ส.ค.2019,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2703,บกซเอกซตราNongPrueไทย,ก.ค.2019,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2704,บกซเอกซตราNongPrueไทย,ม.ค.2019,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2705,บกซเอกซตราNongPrueไทย,ธ.ค.2018,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2706,บกซเอกซตราNongPrueไทย,ธ.ค.2018,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2707,บกซเอกซตราNongPrueไทย,ส.ค.2018,12.89677,100.909683,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2708,บรพากอลฟคลบศรราชาไทย,ส.ค.2016,,,"('neu', {'pos': 0.15473393848934397, 'neu': 0.7547475570331159, 'neg': 0.03771890225739292})"
2709,บรพากอลฟคลบศรราชาไทย,ก.พ.2020,,,"('pos', {'pos': 0.540161216785211, 'neu': 0.512961273318956, 'neg': 0.09642760189912919})"
2710,บรพากอลฟคลบศรราชาไทย,พ.ค.2019,,,"('neu', {'pos': 0.12100083433757627, 'neu': 0.6748643682773825, 'neg': 0.13196757551630262})"
2711,บรพากอลฟคลบศรราชาไทย,ม.ค.2019,,,"('neg', {'pos': 0.2448697071702519, 'neu': 0.1567244122707776, 'neg': 0.6400237364196246})"
2712,บรพากอลฟคลบศรราชาไทย,พ.ย.2018,,,"('pos', {'pos': 0.8418876403414145, 'neu': 0.0863852607726687, 'neg': 0.03165922032817891})"
2713,บรพากอลฟคลบศรราชาไทย,ส.ค.2017,,,"('pos', {'pos': 0.8607576760528517, 'neu': 0.011887013773717791, 'neg': 0.1127708951822962})"
2714,บรพากอลฟคลบศรราชาไทย,พ.ย.2016,,,"('pos', {'pos': 0.2963639847998294, 'neu': 0.26113776459556703, 'neg': 0.12422156458538033})"
2715,บรพากอลฟคลบศรราชาไทย,ส.ค.2016,,,"('neu', {'pos': 0.15473393848934397, 'neu': 0.7547475570331159, 'neg': 0.03771890225739292})"
2716,บรพากอลฟคลบศรราชาไทย,ก.พ.2020,,,"('pos', {'pos': 0.540161216785211, 'neu': 0.512961273318956, 'neg': 0.09642760189912919})"
2717,บรพากอลฟคลบศรราชาไทย,พ.ค.2019,,,"('neu', {'pos': 0.12100083433757627, 'neu': 0.6748643682773825, 'neg': 0.13196757551630262})"
2718,บรพากอลฟคลบศรราชาไทย,ม.ค.2019,,,"('neg', {'pos': 0.2448697071702519, 'neu': 0.1567244122707776, 'neg': 0.6400237364196246})"
2719,บรพากอลฟคลบศรราชาไทย,พ.ย.2018,,,"('pos', {'pos': 0.8418876403414145, 'neu': 0.0863852607726687, 'neg': 0.03165922032817891})"
2720,บรพากอลฟคลบศรราชาไทย,ส.ค.2017,,,"('pos', {'pos': 0.8607576760528517, 'neu': 0.011887013773717791, 'neg': 0.1127708951822962})"
2721,บรพากอลฟคลบศรราชาไทย,พ.ย.2016,,,"('pos', {'pos': 0.2963639847998294, 'neu': 0.26113776459556703, 'neg': 0.12422156458538033})"
2722,บวตองศรราชาไทย,พ.ย.2018,13.16301,101.010147,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2723,บางแสนมนกอลฟไทย,ก.พ.2019,13.286575,100.946861,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2724,บางแสนมนกอลฟไทย,ม.ค.2018,13.286575,100.946861,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2725,บางแสนมนกอลฟไทย,มี.ค.2017,13.286575,100.946861,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2726,บานสขาวดบางละมงไทย,ต.ค.2017,12.936466,100.901726,"('neu', {'pos': 0.4395505120157247, 'neu': 0.6726288891627529, 'neg': 0.019549224677449708})"
2727,บานสขาวดบางละมงไทย,เม.ย.2017,12.936466,100.901726,"('neu', {'pos': 0.073834882741164, 'neu': 0.6932759863926897, 'neg': 0.18359923998175817})"
2728,บานสขาวดบางละมงไทย,ส.ค.2016,12.936466,100.901726,"('pos', {'pos': 0.9403474384335377, 'neu': 0.2370736876674939, 'neg': 0.07905691831255952})"
2729,บานสขาวดบางละมงไทย,ก.ค.2016,12.936466,100.901726,"('pos', {'pos': 0.87350862318538, 'neu': 0.10493065931512655, 'neg': 0.13055779376189808})"
2730,บานสขาวดบางละมงไทย,เม.ย.2016,12.936466,100.901726,"('neu', {'pos': 0.1014082259730113, 'neu': 0.654618208559326, 'neg': 0.09240292979301862})"
2731,บานสขาวดบางละมงไทย,ม.ค.2016,12.936466,100.901726,"('pos', {'pos': 0.8831271588203664, 'neu': 0.2525193684274064, 'neg': 0.0978353405540909})"
2732,บานสขาวดบางละมงไทย,ม.ค.2016,12.936466,100.901726,"('neu', {'pos': 0.09913404137497765, 'neu': 0.610782040151211, 'neg': 0.1844856342061246})"
2733,บานสขาวดบางละมงไทย,ส.ค.2015,12.936466,100.901726,"('neu', {'pos': 0.04893338139009924, 'neu': 0.6726913635049637, 'neg': 0.18754227520468})"
2734,บานสขาวดบางละมงไทย,พ.ย.2015,12.936466,100.901726,"('neu', {'pos': 0.386354809936327, 'neu': 0.45211711536419885, 'neg': 0.08369110449064891})"
2735,บานสขาวดบางละมงไทย,ธ.ค.2014,12.936466,100.901726,"('neu', {'pos': 0.07395917915110961, 'neu': 0.7811011593351588, 'neg': 0.03538549346192968})"
2736,ปราสาทสจธรรมพทยาไทย,พ.ย.2020,12.971953,100.887581,"('neu', {'pos': 0.09429974113656123, 'neu': 0.7060282614565867, 'neg': 0.13925165664460673})"
2737,ปราสาทสจธรรมพทยาไทย,ม.ค.2020,12.971953,100.887581,"('neu', {'pos': 0.38032368521480064, 'neu': 0.542539809357993, 'neg': 0.15209101993364194})"
2738,ปราสาทสจธรรมพทยาไทย,มี.ค.2020,12.971953,100.887581,"('neu', {'pos': 0.3751268497592605, 'neu': 0.5084771667430252, 'neg': 0.07143729985974814})"
2739,ปราสาทสจธรรมพทยาไทย,มี.ค.2020,12.971953,100.887581,"('neu', {'pos': 0.130021784621369, 'neu': 0.7381794142144189, 'neg': 0.10086977515249106})"
2740,ปราสาทสจธรรมพทยาไทย,ต.ค.2019,12.971953,100.887581,"('neu', {'pos': 0.12051346982937472, 'neu': 0.7953917319564571, 'neg': 0.11549155970085681})"
2741,ปราสาทสจธรรมพทยาไทย,ก.ค.2019,12.971953,100.887581,"('pos', {'pos': 0.32805850083399823, 'neu': 0.31606814340636213, 'neg': 0.033967560172211524})"
2742,ปราสาทสจธรรมพทยาไทย,ต.ค.2019,12.971953,100.887581,"('neg', {'pos': 0.043067292941515, 'neu': 0.0778077091413237, 'neg': 0.8355601579600825})"
2743,ปราสาทสจธรรมพทยาไทย,พ.ย.2019,12.971953,100.887581,"('neg', {'pos': 0.030081305387612414, 'neu': 0.305820751571716, 'neg': 0.8107021504730113})"
2744,ปราสาทสจธรรมพทยาไทย,ส.ค.2019,12.971953,100.887581,"('neg', {'pos': 0.12668259593835257, 'neu': 0.2033760908944282, 'neg': 0.5630098278893588})"
2745,ปราสาทสจธรรมพทยาไทย,ส.ค.2019,12.971953,100.887581,"('neu', {'pos': 0.029469097341129676, 'neu': 0.5508355753300627, 'neg': 0.4135034900316672})"
2746,ปารฉตรกอลฟคอรสพทยาไทย,พ.ค.2021,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2747,ปารฉตรกอลฟคอรสพทยาไทย,ธ.ค.2019,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2748,ปารฉตรกอลฟคอรสพทยาไทย,ต.ค.2019,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2749,ปารฉตรกอลฟคอรสพทยาไทย,ก.พ.2019,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2750,ปารฉตรกอลฟคอรสพทยาไทย,มิ.ย.2018,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2751,ปารฉตรกอลฟคอรสพทยาไทย,มิ.ย.2018,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2752,ปารฉตรกอลฟคอรสพทยาไทย,ก.พ.2018,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2753,ปารฉตรกอลฟคอรสพทยาไทย,พ.ค.2021,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2754,ปารฉตรกอลฟคอรสพทยาไทย,ธ.ค.2019,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2755,ปารฉตรกอลฟคอรสพทยาไทย,ต.ค.2019,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2756,ปารฉตรกอลฟคอรสพทยาไทย,ก.พ.2019,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2757,ปารฉตรกอลฟคอรสพทยาไทย,มิ.ย.2018,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2758,ปารฉตรกอลฟคอรสพทยาไทย,มิ.ย.2018,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2759,ปารฉตรกอลฟคอรสพทยาไทย,ก.พ.2018,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2760,พฒนากอลฟคอรสศรราชาไทย,ธ.ค.2018,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2761,พฒนากอลฟคอรสศรราชาไทย,ก.พ.2019,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2762,พฒนากอลฟคอรสศรราชาไทย,พ.ย.2018,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2763,พฒนากอลฟคอรสศรราชาไทย,ก.ค.2018,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2764,พฒนากอลฟคอรสศรราชาไทย,ก.ค.2018,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2765,พฒนากอลฟคอรสศรราชาไทย,ต.ค.2017,13.086394,101.144836,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
2766,พฒนากอลฟคอรสศรราชาไทย,ก.พ.2017,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2767,พฒนากอลฟคอรสศรราชาไทย,พ.ย.2016,13.086394,101.144836,"('neu', {'pos': 0.09565441251845871, 'neu': 0.8387886974711871, 'neg': 0.06305079952832293})"
2768,พฒนากอลฟคอรสศรราชาไทย,ต.ค.2016,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2769,พฒนากอลฟคอรสศรราชาไทย,ต.ค.2015,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2770,พฒนากอลฟคอรสศรราชาไทย,ธ.ค.2018,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2771,พฒนากอลฟคอรสศรราชาไทย,ก.พ.2019,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2772,พฒนากอลฟคอรสศรราชาไทย,พ.ย.2018,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2773,พฒนากอลฟคอรสศรราชาไทย,ก.ค.2018,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2774,พฒนากอลฟคอรสศรราชาไทย,ก.ค.2018,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2775,พฒนากอลฟคอรสศรราชาไทย,ต.ค.2017,13.086394,101.144836,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
2776,พฒนากอลฟคอรสศรราชาไทย,ก.พ.2017,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2777,พฒนากอลฟคอรสศรราชาไทย,พ.ย.2016,13.086394,101.144836,"('neu', {'pos': 0.09565441251845871, 'neu': 0.8387886974711871, 'neg': 0.06305079952832293})"
2778,พฒนากอลฟคอรสศรราชาไทย,ต.ค.2016,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2779,พฒนากอลฟคอรสศรราชาไทย,ต.ค.2015,13.086394,101.144836,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2780,พทยาคารทสปดเวยพทยาไทย,ก.ค.2020,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2781,พทยาคารทสปดเวยพทยาไทย,มี.ค.2020,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2782,พทยาคารทสปดเวยพทยาไทย,ธ.ค.2019,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2783,พทยาคารทสปดเวยพทยาไทย,ต.ค.2019,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2784,พทยาคารทสปดเวยพทยาไทย,พ.ย.2019,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2785,พทยาคารทสปดเวยพทยาไทย,ก.ค.2019,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2786,พทยาคารทสปดเวยพทยาไทย,พ.ค.2019,12.905161,100.882828,"('neu', {'pos': 0.10967097413799155, 'neu': 0.8239328304347517, 'neg': 0.05743932824263583})"
2787,พทยาคารทสปดเวยพทยาไทย,ม.ค.2019,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2788,พทยาคารทสปดเวยพทยาไทย,ม.ค.2019,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2789,พทยาคารทสปดเวยพทยาไทย,ธ.ค.2018,12.905161,100.882828,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2790,พทยาดอลฟนเวรลพทยาไทย,ต.ค.2019,12.90386,100.902519,"('neg', {'pos': 0.18909169859963967, 'neu': 0.014874522516711135, 'neg': 0.9248935142885717})"
2791,พทยาดอลฟนเวรลพทยาไทย,พ.ค.2019,12.90386,100.902519,"('neg', {'pos': 0.06412556242558826, 'neu': 0.1483883313638775, 'neg': 0.8292116296884885})"
2792,พทยาดอลฟนเวรลพทยาไทย,ม.ค.2019,12.90386,100.902519,"('pos', {'pos': 0.6145264310009875, 'neu': 0.17111075680907353, 'neg': 0.03285133559364597})"
2793,พทยาดอลฟนเวรลพทยาไทย,ต.ค.2018,12.90386,100.902519,"('neg', {'pos': 0.26673325651161567, 'neu': 0.006912380179465193, 'neg': 0.9565632019565458})"
2794,พทยาดอลฟนเวรลพทยาไทย,ต.ค.2018,12.90386,100.902519,"('neu', {'pos': 0.08105152218481833, 'neu': 0.6977458965969869, 'neg': 0.12382859156357859})"
2795,พทยาดอลฟนเวรลพทยาไทย,มิ.ย.2018,12.90386,100.902519,"('pos', {'pos': 0.8305923423143542, 'neu': 0.046311594240730225, 'neg': 0.04564725319921156})"
2796,พทยาดอลฟนเวรลพทยาไทย,พ.ย.2017,12.90386,100.902519,"('neu', {'pos': 0.3092997828486418, 'neu': 0.7159376665161856, 'neg': 0.08310059568246293})"
2797,พทยาดอลฟนเวรลพทยาไทย,ส.ค.2017,12.90386,100.902519,"('neg', {'pos': 0.30126795954245644, 'neu': 0.07439378087677981, 'neg': 0.7028807370906566})"
2798,พทยาดอลฟนเวรลพทยาไทย,ธ.ค.2016,12.90386,100.902519,"('pos', {'pos': 0.6276972668386389, 'neu': 0.04627877616314471, 'neg': 0.04203306297560231})"
2799,พทยาดอลฟนเวรลพทยาไทย,ธ.ค.2016,12.90386,100.902519,"('neu', {'pos': 0.21527437712329306, 'neu': 0.23839583629960112, 'neg': 0.12318629951481117})"
2800,พทยาบารรามนดฟชชงพารคบางละมงไทย,พ.ค.2016,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2801,พทยาบารรามนดฟชชงพารคบางละมงไทย,มิ.ย.2016,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2802,พทยาบารรามนดฟชชงพารคบางละมงไทย,ก.พ.2016,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2803,พทยาบารรามนดฟชชงพารคบางละมงไทย,ธ.ค.2015,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2804,พทยาบารรามนดฟชชงพารคบางละมงไทย,เม.ย.2014,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2805,พทยาบารรามนดฟชชงพารคบางละมงไทย,None,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2806,พทยาบารรามนดฟชชงพารคบางละมงไทย,ม.ค.2014,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2807,พทยามาราธอนไทย,ก.ค.2019,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2808,พทยามาราธอนไทย,ก.ค.2019,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2809,พทยามาราธอนไทย,ก.ค.2019,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2810,พทยามาราธอนไทย,ก.ค.2018,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2811,พทยามาราธอนไทย,ก.ค.2018,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2812,พทยามาราธอนไทย,ก.ย.2018,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2813,พทยามาราธอนไทย,ส.ค.2018,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2814,พทยามาราธอนไทย,ก.ค.2018,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2815,พทยามาราธอนไทย,ก.ค.2018,12.93779,100.883217,"('neu', {'pos': 0.11513058313211129, 'neu': 0.6988084299647125, 'neg': 0.05535987358439431})"
2816,พทยามาราธอนไทย,พ.ค.2018,12.93779,100.883217,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2817,พทยาฮลทอปไทย,เม.ย.2018,12.921944,100.86628,"('pos', {'pos': 0.4724200522141486, 'neu': 0.2931530225437921, 'neg': 0.11715478200760845})"
2818,พทยาฮลทอปไทย,ม.ค.2020,12.921944,100.86628,"('neu', {'pos': 0.13081511201992863, 'neu': 0.7326107790353025, 'neg': 0.047820561796934766})"
2819,พทยาฮลทอปไทย,ก.ย.2019,12.921944,100.86628,"('pos', {'pos': 0.8101333057134584, 'neu': 0.01722069774300511, 'neg': 0.19564064711021317})"
2820,พทยาฮลทอปไทย,มิ.ย.2019,12.921944,100.86628,"('neu', {'pos': 0.1570936016704174, 'neu': 0.59268615803438, 'neg': 0.05931021391542902})"
2821,พทยาฮลทอปไทย,ส.ค.2019,12.921944,100.86628,"('pos', {'pos': 0.9132710124411689, 'neu': 0.40291214801725594, 'neg': 0.07837018497284994})"
2822,พทยาฮลทอปไทย,มิ.ย.2019,12.921944,100.86628,"('neu', {'pos': 0.12043654869574541, 'neu': 0.45272720683892503, 'neg': 0.21147857519027494})"
2823,พทยาฮลทอปไทย,มิ.ย.2019,12.921944,100.86628,"('neg', {'pos': 0.24098055696234205, 'neu': 0.12745530693003412, 'neg': 0.28793777399651566})"
2824,พทยาฮลทอปไทย,พ.ค.2019,12.921944,100.86628,"('pos', {'pos': 0.6289822029389405, 'neu': 0.4319775852289258, 'neg': 0.0278138347453029})"
2825,พทยาฮลทอปไทย,เม.ย.2019,12.921944,100.86628,"('neu', {'pos': 0.2045100534992751, 'neu': 0.7462438972320111, 'neg': 0.019188966689069976})"
2826,พทยาฮลทอปไทย,มี.ค.2019,12.921944,100.86628,"('neu', {'pos': 0.1224594380935234, 'neu': 0.6799821195289913, 'neg': 0.09053705664576388})"
2827,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,มิ.ย.2020,12.946521,100.889641,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2828,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,พ.ย.2019,12.946521,100.889641,"('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
2829,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,มี.ค.2019,12.946521,100.889641,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2830,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,ต.ค.2019,12.946521,100.889641,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2831,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,ม.ค.2019,12.946521,100.889641,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2832,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,เม.ย.2019,12.946521,100.889641,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2833,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,ธ.ค.2018,12.946521,100.889641,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2834,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,ธ.ค.2018,12.946521,100.889641,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2835,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,ก.ค.2018,12.946521,100.889641,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2836,พทยาแวกซสตดโอแอนดมนสปาบางละมงไทย,ม.ค.2018,12.946521,100.889641,"('neu', {'pos': 0.09636608235604091, 'neu': 0.7443860548736825, 'neg': 0.03791064307586598})"
2837,พทแทกซเซอรวสพทยาไทย,ก.พ.2020,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2838,พทแทกซเซอรวสพทยาไทย,ก.พ.2020,,,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
